Bird_ID,Species,Region,Habitat,Weather_Condition,Migration_Reason,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude,Flight_Distance_km,Flight_Duration_hours,Average_Speed_kmph,Max_Altitude_m,Min_Altitude_m,Temperature_C,Wind_Speed_kmph,Humidity_%,Pressure_hPa,Visibility_km,Nesting_Success,Tag_Battery_Level_%,Signal_Strength_dB,Migration_Start_Month,Migration_End_Month,Rest_Stops,Predator_Sightings,Tag_Type,Migrated_in_Flock,Flock_Size,Food_Supply_Level,Tracking_Quality,Migration_Interrupted,Interrupted_Reason,Tagged_By,Tag_Weight_g,Migration_Success,Recovery_Location_Known,Recovery_Time_days,Observation_Counts,Observation_Quality
B6138,Eagle,South America,Urban,Rainy,Breeding,6.939765118155748,130.22636491175984,4.420355473000157,72.69937966543625,2839.64,40.9,55.04,9650,802,19.9,55.4,78,975.7,13.0,Yes,67,-59.5,Nov,May,7,4,Radio,No,243,Medium,Poor,No,Injury,Researcher_A,29.9,Successful,Yes,94,70,Moderate
B6139,Eagle,Australia,Coastal,Clear,Feeding,-67.20906607921691,2.0458100977398885,-85.09258379042328,-159.74253305590995,2436.65,38.6,48.06,9811,437,-10.0,56.2,85,1001.3,11.7,Yes,61,-82.1,Apr,Oct,8,0,GPS,No,161,High,Fair,No,Storm,Researcher_A,17.5,Failed,No,97,29,Moderate
B6140,Hawk,Africa,Grassland,Rainy,Feeding,6.510089764460872,10.928485632830586,-77.33579471767104,30.928499417153176,2322.02,46.8,46.14,9073,122,19.3,11.1,26,1045.7,3.2,No,10,-79.7,Sep,Oct,11,0,Satellite,No,294,High,Fair,Yes,Injury,Researcher_C,19.1,Failed,Yes,58,79,High
B6141,Swallow,North America,Coastal,Clear,Breeding,-46.153087909701696,30.5487367938849,61.06892597444818,-107.22882231941335,2425.44,41.5,44.33,4160,264,-3.2,6.1,96,1000.0,3.5,Yes,44,-48.7,May,Oct,6,5,GPS,Yes,132,Medium,Excellent,No,N/A,Researcher_B,27.7,Failed,No,3,81,Low
B6142,Crane,Europe,Wetland,Stormy,Avoid Predators,-8.556024821613363,99.37889963238854,-38.378095544380514,-176.95142611167475,1599.55,54.2,49.77,1783,226,33.9,55.9,34,1038.9,17.4,No,26,-75.1,Apr,Dec,7,0,Satellite,Yes,221,High,Excellent,No,Injury,Researcher_C,7.7,Failed,Yes,71,67,High
B6143,Crane,South America,Urban,Rainy,Climate Change,30.234486091397542,-7.750576486019725,-27.693873046127997,-66.32221243751094,2568.42,48.8,50.23,7915,249,6.1,4.0,22,955.5,6.2,Yes,46,-78.5,Oct,May,3,6,Satellite,No,339,Medium,Fair,Yes,Predator,Researcher_B,14.1,Failed,Yes,3,93,High
B6144,Eagle,South America,Wetland,Windy,Climate Change,67.87342469891138,-26.06829348696408,25.27312084352259,-25.509355015174833,2375.29,57.2,53.93,9304,811,11.7,39.7,17,996.8,8.2,No,30,-59.0,May,Nov,9,9,Satellite,Yes,222,High,Excellent,No,Injury,Researcher_C,19.9,Failed,Yes,95,55,Low
B6145,Swallow,Asia,Urban,Rainy,Breeding,-60.24797944464995,-76.1999555617552,-50.27136722992903,114.22842463749845,2276.79,49.0,45.12,7762,814,-6.9,23.9,91,957.0,9.9,No,88,-89.8,Nov,Mar,2,5,Radio,No,470,Low,Poor,Yes,Lost Signal,Researcher_A,20.8,Successful,No,107,78,High
B6146,Eagle,Europe,Wetland,Clear,Climate Change,70.78844077518568,-133.90583374166712,-55.28473500261332,-33.17556445145871,2533.22,56.0,46.14,5144,839,29.2,16.7,89,979.1,1.1,Yes,72,-97.1,Apr,Oct,3,0,Satellite,Yes,432,Low,Fair,No,N/A,Researcher_A,9.7,Successful,No,13,73,High
B6147,Crane,South America,Forest,Windy,Avoid Predators,-19.793223373087784,-111.47668521262808,-14.122614695222694,149.5568041810438,3279.83,57.9,56.58,3915,491,1.1,16.4,86,954.8,3.5,No,30,-74.6,Apr,Apr,14,3,Satellite,No,184,Medium,Good,Yes,Predator,Researcher_B,27.1,Successful,No,108,61,Moderate
B6148,Warbler,Africa,Mountain,Foggy,Feeding,61.883382349058564,-179.80997627310035,-79.38059517983213,123.31396806207277,2331.21,42.1,54.98,1631,492,3.8,21.5,15,986.7,10.9,Yes,51,-66.2,Mar,Mar,8,7,Radio,No,56,Medium,Poor,No,N/A,Researcher_C,14.4,Successful,No,41,43,Low
B6149,Eagle,South America,Mountain,Windy,Feeding,2.2586253151973494,132.99179320284026,75.05464507300641,-110.61446237790535,3125.9,31.7,54.99,2848,509,17.9,21.8,33,992.7,2.1,Yes,26,-53.3,Mar,Mar,3,8,Radio,No,411,Medium,Fair,No,Storm,Researcher_A,20.2,Failed,Yes,45,18,Low
B6150,Stork,South America,Urban,Windy,Avoid Predators,65.19754291732917,95.38502216359745,79.21960046082515,-123.94176727010435,2581.18,48.7,40.85,7822,658,-9.7,48.9,99,984.3,15.0,No,88,-62.6,Apr,Dec,9,9,Satellite,Yes,468,High,Fair,Yes,N/A,Researcher_B,22.2,Successful,Yes,81,27,Moderate
B6151,Warbler,South America,Forest,Rainy,Climate Change,29.30833215363593,-101.2743256251757,-9.323970395037449,-92.21687083993757,3169.77,45.3,45.15,7174,897,34.6,31.9,64,1011.6,8.2,Yes,51,-58.7,Mar,Nov,4,9,Radio,Yes,389,High,Good,Yes,Injury,Researcher_B,21.8,Successful,Yes,3,37,Moderate
B6152,Eagle,Asia,Grassland,Windy,Breeding,1.5689053110182982,-179.13956738561808,-52.336907637337006,-50.514518427131776,2469.83,53.3,51.13,8970,702,12.8,56.5,24,1003.0,19.8,No,39,-63.2,Oct,Mar,12,7,GPS,No,352,Medium,Excellent,No,Lost Signal,Researcher_B,10.9,Successful,No,37,84,High
B6153,Hawk,South America,Forest,Windy,Feeding,-33.743046059940816,-2.838130249665909,-5.296572964007623,30.053004673186166,2063.91,54.3,50.51,6595,673,27.6,38.4,41,972.5,5.8,Yes,66,-70.1,Mar,Nov,4,1,GPS,No,323,Medium,Good,Yes,Storm,Researcher_A,20.6,Failed,No,64,52,Low
B6154,Eagle,South America,Urban,Clear,Climate Change,84.40363577135795,-31.473648246574612,-72.01202581281453,-135.33065936633716,3564.8,44.2,46.77,4760,727,30.8,24.5,73,971.4,6.3,No,49,-67.4,Apr,Oct,11,6,Radio,No,223,Medium,Poor,Yes,Injury,Researcher_A,19.9,Failed,Yes,85,45,Moderate
B6155,Hawk,Asia,Forest,Rainy,Climate Change,54.16157837995519,99.3623836831411,-18.396483032867096,11.534862297894364,3008.58,56.4,53.49,4800,611,-10.0,31.9,62,996.7,19.3,Yes,52,-69.8,Feb,Jun,6,0,Radio,Yes,106,Low,Poor,Yes,N/A,Researcher_C,21.1,Failed,No,13,84,Low
B6156,Swallow,Australia,Grassland,Clear,Feeding,-21.386306668992958,-34.957617588893584,-76.74020123648576,29.07836370364808,3216.13,56.3,50.52,4985,491,9.3,56.4,54,974.5,6.6,No,63,-53.0,Jan,Dec,2,9,Radio,No,487,High,Good,No,Injury,Researcher_A,21.5,Successful,Yes,73,52,Low
B6157,Crane,Europe,Urban,Rainy,Feeding,-59.98975324937171,131.08061070855302,37.109826626417004,57.92048732758886,2801.28,38.9,52.18,5458,607,30.0,50.1,42,1007.1,13.7,Yes,59,-71.4,Jan,Apr,1,4,GPS,Yes,198,Medium,Poor,Yes,Predator,Researcher_C,15.9,Successful,Yes,40,20,Low
B6158,Warbler,Australia,Mountain,Foggy,Breeding,50.31637534679288,-145.49823753650898,-40.37156098006893,18.033138134679575,2532.15,38.9,48.39,2174,667,21.2,55.5,35,1048.6,14.0,No,52,-98.1,Apr,Apr,13,4,Satellite,Yes,410,High,Fair,No,Injury,Researcher_A,9.5,Successful,Yes,25,84,Moderate
B6159,Warbler,North America,Coastal,Windy,Avoid Predators,88.1899718059656,-48.291088949082706,3.7187069832506836,117.06180136105547,2995.42,55.5,46.16,9502,861,23.3,42.5,52,951.6,16.8,No,48,-85.1,Oct,Mar,12,4,GPS,No,231,Low,Excellent,No,Injury,Researcher_B,11.9,Successful,Yes,98,20,High
B6160,Goose,Asia,Forest,Rainy,Climate Change,-39.78450831735503,156.21872352074303,-87.56291694588401,50.97255884958625,2794.16,41.9,53.26,8553,297,14.8,38.0,45,988.2,19.4,Yes,38,-64.3,Mar,Mar,2,1,Radio,Yes,100,Low,Excellent,Yes,Storm,Researcher_C,29.6,Successful,No,119,65,Moderate
B6161,Goose,Asia,Mountain,Windy,Breeding,74.85535302029925,-175.77733596232363,4.434563232359636,152.83855730374415,2235.13,64.4,51.98,7020,341,33.9,14.7,20,1026.4,11.8,No,99,-83.0,Nov,Jun,9,4,Radio,No,203,Low,Good,No,Predator,Researcher_C,6.2,Successful,Yes,3,38,High
B6162,Crane,South America,Mountain,Windy,Feeding,-67.43327299417436,-39.31580735750714,-89.41177120282612,72.33267597944831,2735.35,47.1,44.37,3953,137,-5.4,21.2,45,977.0,11.4,Yes,53,-70.0,Nov,May,13,4,GPS,No,82,High,Good,No,Injury,Researcher_A,20.9,Failed,Yes,77,17,Low
B6163,Goose,South America,Wetland,Stormy,Avoid Predators,81.39712576533375,-86.50682637604888,76.53459153708616,-23.000321933366592,2328.76,58.4,50.46,6045,629,29.2,3.5,37,998.7,7.4,No,84,-66.1,Feb,Nov,12,9,GPS,No,289,High,Poor,Yes,Injury,Researcher_C,20.3,Failed,Yes,44,87,Low
B6164,Warbler,North America,Grassland,Clear,Avoid Predators,44.161004239751406,11.469860079508123,0.20842084790999138,-104.513551621385,1859.08,43.2,48.19,8154,612,20.5,34.5,23,973.3,10.5,Yes,67,-62.3,Feb,Nov,5,3,Satellite,No,290,Medium,Good,Yes,Predator,Researcher_B,29.2,Successful,Yes,61,28,High
B6165,Eagle,South America,Coastal,Rainy,Climate Change,-27.612678732533375,-79.64395189969392,-71.988030752773,-176.21254499660748,2469.81,44.0,46.08,8474,875,14.6,38.4,40,1019.5,17.6,Yes,80,-67.1,May,Jun,5,6,Radio,No,347,Medium,Fair,No,Predator,Researcher_C,24.8,Failed,No,61,36,Low
B6166,Swallow,Africa,Forest,Foggy,Avoid Predators,-35.166271986677906,133.16689636613006,-28.610138486662997,-147.45497847145117,2198.2,34.9,49.57,8695,596,20.1,45.0,63,962.2,4.8,Yes,41,-76.9,Apr,Oct,13,7,Radio,Yes,491,Medium,Excellent,No,Lost Signal,Researcher_C,29.2,Successful,No,67,91,Low
B6167,Swallow,South America,Mountain,Stormy,Feeding,25.81836370908323,157.36977102717873,-81.70791598242603,-111.71673322852035,3551.27,45.7,47.53,3874,367,25.3,51.4,75,1027.8,9.7,Yes,13,-98.3,Sep,Nov,1,1,Radio,No,169,High,Fair,No,Injury,Researcher_B,23.3,Failed,Yes,81,68,Low
B6168,Crane,South America,Mountain,Clear,Feeding,16.831285246565997,125.6883469466186,5.561177905725927,-102.08111313818343,1972.88,42.0,48.94,4008,548,-1.7,17.7,85,998.9,16.4,Yes,79,-80.3,Sep,May,11,3,Satellite,No,255,Low,Fair,No,Predator,Researcher_A,19.2,Failed,No,61,78,Moderate
B6169,Goose,Africa,Grassland,Foggy,Feeding,75.40860626886356,-36.51557571793825,-67.9782211465605,87.13586928616581,2282.37,35.1,57.54,6932,415,-0.1,10.6,53,969.0,2.2,Yes,80,-81.0,Sep,Jun,3,5,GPS,Yes,135,Medium,Good,No,Lost Signal,Researcher_A,5.7,Successful,Yes,95,92,Low
B6170,Eagle,North America,Coastal,Foggy,Breeding,47.92376415765855,176.3761555930315,-4.840646199690056,-41.01991269509759,2215.17,49.1,52.4,1550,448,1.0,7.0,26,1001.6,16.1,No,72,-68.5,Sep,Jun,1,9,Radio,No,69,Medium,Excellent,No,N/A,Researcher_C,26.5,Successful,No,9,21,High
B6171,Swallow,Africa,Coastal,Windy,Feeding,7.265677063306839,84.61307398470899,-35.00858092257813,-63.165786383869076,2891.37,63.6,55.05,3470,838,5.6,32.6,82,1045.0,19.2,No,72,-87.6,Feb,Mar,2,2,Radio,Yes,218,Medium,Good,No,Injury,Researcher_C,9.5,Successful,Yes,47,48,High
B6172,Swallow,Asia,Mountain,Clear,Breeding,76.96185153113782,-51.98078281369715,47.08501244822412,-161.14768063310598,2626.44,42.6,47.14,3802,500,15.5,16.0,10,1034.3,15.8,No,60,-70.1,Jan,Dec,10,9,GPS,No,459,Medium,Poor,No,Predator,Researcher_C,25.4,Failed,Yes,94,79,Moderate
B6173,Stork,Africa,Mountain,Stormy,Feeding,16.691513639979377,-146.2705843684338,-3.1940491103159303,13.917796676185588,3453.97,47.6,46.92,9476,681,31.0,11.8,74,1048.4,6.5,No,21,-59.5,May,Mar,3,5,GPS,No,217,High,Good,Yes,Lost Signal,Researcher_C,5.7,Successful,Yes,31,7,High
B6174,Stork,Europe,Mountain,Rainy,Feeding,62.94327041892191,60.13670989742238,62.67335235382188,40.64719728261039,3254.38,66.2,52.65,2105,220,1.4,33.4,73,983.0,17.4,No,45,-71.0,Apr,Jun,5,7,Radio,No,72,High,Good,Yes,Injury,Researcher_A,15.5,Successful,Yes,93,84,High
B6175,Warbler,Asia,Mountain,Rainy,Avoid Predators,61.36967737761415,82.28427992346064,79.44270819463608,136.0286697619266,2552.81,53.9,39.51,2914,786,14.9,36.1,15,1048.3,19.8,Yes,14,-62.0,Mar,Nov,8,2,GPS,No,169,Low,Fair,No,Injury,Researcher_B,13.1,Failed,Yes,98,10,Moderate
B6176,Swallow,South America,Wetland,Stormy,Climate Change,75.45507461091651,-135.91471216015404,84.51447628624413,1.0231404682531036,1958.29,45.5,45.23,5721,683,34.0,8.4,92,989.3,7.7,Yes,90,-80.2,Feb,Oct,1,9,GPS,No,56,Medium,Excellent,No,Lost Signal,Researcher_B,27.0,Failed,No,25,53,High
B6177,Crane,Asia,Wetland,Windy,Feeding,-77.83163436976118,17.90508664665282,-43.16465655078354,-177.22074193451155,2687.56,37.6,52.6,1352,839,20.5,31.4,63,1002.5,3.8,Yes,42,-64.8,May,Dec,1,4,Satellite,No,125,Low,Good,No,Predator,Researcher_B,22.4,Failed,No,20,90,Moderate
B6178,Hawk,North America,Coastal,Windy,Avoid Predators,15.08754023041999,175.35167425937533,48.162364200611194,-156.4996472071669,2617.0,44.9,51.54,5410,888,9.3,5.6,99,1014.3,14.3,Yes,93,-72.8,Oct,Jun,4,7,GPS,No,46,Medium,Good,No,Lost Signal,Researcher_C,22.9,Failed,Yes,9,94,High
B6179,Hawk,North America,Urban,Foggy,Avoid Predators,-5.689333589211159,-62.552843100310724,-11.140052346971999,-82.43807796429915,1753.86,41.2,47.64,6004,104,-6.7,47.3,31,1044.8,19.3,Yes,38,-69.2,Jan,Apr,1,0,Radio,Yes,88,High,Good,Yes,Injury,Researcher_B,12.0,Failed,Yes,74,62,High
B6180,Eagle,Africa,Forest,Clear,Climate Change,-1.7023709763589494,-71.31779192416903,-13.288831858680055,-129.8931899080198,2399.28,42.6,50.69,4429,447,4.6,35.2,74,1032.1,11.4,Yes,81,-82.7,Feb,Apr,4,1,Satellite,No,6,Medium,Good,No,Injury,Researcher_C,16.0,Failed,Yes,90,65,Moderate
B6181,Swallow,Asia,Grassland,Foggy,Avoid Predators,-7.216091348363491,145.18877979346718,66.28147456366506,97.41146729021887,2600.04,46.1,47.08,2737,897,4.5,35.8,13,1023.9,17.0,No,79,-57.6,Oct,Dec,5,1,Radio,Yes,93,Low,Fair,No,Injury,Researcher_B,11.8,Failed,No,116,18,Low
B6182,Swallow,South America,Urban,Rainy,Avoid Predators,60.74400409602137,-137.73022392058,-63.77959741765835,-141.17148679575251,2521.81,44.2,55.91,3430,217,20.3,43.0,25,979.6,2.6,No,52,-78.3,Jan,Dec,7,5,Radio,No,134,High,Excellent,No,Predator,Researcher_B,18.5,Failed,Yes,12,45,Low
B6183,Warbler,North America,Wetland,Stormy,Climate Change,-32.68207846495101,156.06990121508414,-3.994144567909416,-122.11794621418933,2011.06,33.0,55.27,1628,524,-2.3,12.9,97,1004.1,11.3,No,26,-68.2,Jan,Nov,3,5,Satellite,No,223,Low,Poor,No,Lost Signal,Researcher_C,11.5,Failed,Yes,8,81,Moderate
B6184,Swallow,Australia,Wetland,Clear,Breeding,-6.704805306639884,100.61534169845618,16.71898314848771,60.04345092427738,2493.96,48.8,44.16,3175,768,12.2,11.2,56,1026.2,19.2,Yes,47,-49.2,May,Jun,7,4,Radio,Yes,107,High,Good,Yes,N/A,Researcher_A,9.2,Successful,No,111,88,High
B6185,Crane,South America,Wetland,Stormy,Climate Change,-53.87714227780458,-39.297452784148874,-78.0977831260644,-93.7337873418002,2441.48,44.4,44.4,5967,580,8.0,18.8,90,1008.2,15.1,No,87,-75.6,Jan,Nov,8,8,Satellite,Yes,141,Medium,Fair,Yes,Injury,Researcher_A,24.6,Successful,No,68,81,High
B6186,Stork,Australia,Urban,Clear,Climate Change,-44.69100913354775,-149.9228566732254,65.61256575506175,168.86915674872853,2744.16,44.2,59.18,6949,524,-3.7,34.8,87,969.1,1.8,Yes,49,-73.5,Feb,Nov,3,0,Satellite,No,7,High,Poor,No,Injury,Researcher_A,24.0,Successful,No,45,34,Low
B6187,Swallow,Europe,Wetland,Rainy,Feeding,28.8756150018975,-173.0971651486376,-33.418960489130235,130.74757123374047,2044.99,50.0,48.48,8452,877,30.0,49.5,37,1008.5,5.5,Yes,53,-77.9,Sep,May,9,4,GPS,No,25,Low,Good,Yes,N/A,Researcher_A,22.9,Failed,Yes,81,1,High
B6188,Swallow,Australia,Urban,Rainy,Feeding,-68.95153111488085,-44.70076928239891,28.227536529487125,88.03446183298854,3085.91,44.3,54.89,2813,475,18.0,59.4,29,1013.2,14.0,No,37,-59.6,Oct,Apr,8,4,Radio,No,52,Low,Fair,No,Predator,Researcher_A,6.9,Successful,No,63,58,Low
B6189,Warbler,North America,Wetland,Clear,Breeding,-56.19207402095808,73.92729041166402,77.0544002871899,-56.47087140595936,2748.31,52.4,46.38,7835,402,20.3,49.3,24,1003.5,19.8,Yes,79,-60.8,Mar,May,2,5,Radio,No,162,Low,Poor,No,N/A,Researcher_A,7.1,Successful,No,75,80,High
B6190,Goose,Africa,Mountain,Windy,Climate Change,5.046220722836537,-4.4894831511952304,39.55584947407141,-159.55920925117513,1838.66,49.1,47.45,4536,556,7.8,29.6,91,1018.1,16.3,Yes,15,-57.1,Nov,May,9,7,GPS,Yes,366,High,Fair,No,Lost Signal,Researcher_C,19.6,Successful,Yes,1,47,Moderate
B6191,Warbler,Europe,Mountain,Clear,Climate Change,-82.12085496665756,85.91468141181241,69.48189625670028,-58.895655017212334,2634.99,48.2,48.28,1901,403,27.7,34.6,30,996.8,7.7,Yes,33,-53.1,May,Oct,1,1,Satellite,No,491,Low,Fair,Yes,Predator,Researcher_B,28.6,Successful,Yes,100,76,Moderate
B6192,Warbler,Asia,Forest,Rainy,Breeding,-67.15314010432952,61.40550554139941,-77.48195720208835,-44.37725034750392,2521.13,46.7,52.43,5983,418,31.7,17.0,43,1019.6,20.0,No,16,-84.2,Oct,Jun,13,8,Satellite,No,276,High,Excellent,Yes,Lost Signal,Researcher_C,26.0,Successful,Yes,14,81,Low
B6193,Crane,South America,Wetland,Stormy,Feeding,65.4035290140148,26.246588172611894,-1.3077586654674178,-134.12418807494134,2457.52,40.7,51.14,2360,655,-8.9,13.4,53,991.5,4.8,No,70,-70.5,May,Oct,13,2,GPS,Yes,448,Medium,Fair,Yes,Injury,Researcher_B,17.9,Failed,Yes,79,98,High
B6194,Eagle,North America,Forest,Foggy,Climate Change,62.30641784309924,168.29966906094762,11.669782623303192,-136.56931044271437,1765.39,54.9,42.34,8670,586,10.2,8.5,18,990.6,6.1,Yes,12,-73.5,May,Oct,14,9,GPS,Yes,156,Low,Excellent,Yes,N/A,Researcher_B,10.4,Failed,Yes,15,21,Low
B6195,Swallow,Europe,Urban,Stormy,Breeding,-27.400301091543206,82.21839636724923,34.02699851414913,60.5189988029274,2341.12,58.7,46.1,4718,469,20.2,31.1,83,1012.2,11.6,Yes,65,-79.6,Oct,Oct,14,9,Satellite,No,100,Medium,Good,Yes,Storm,Researcher_A,18.2,Successful,Yes,23,21,High
B6196,Warbler,Europe,Forest,Rainy,Feeding,-27.3615632439868,149.2608417053192,-68.9655142873676,-96.33512682241319,2182.55,43.6,46.83,8776,531,27.7,10.6,13,1035.5,6.3,Yes,10,-63.1,May,Jun,1,7,Satellite,No,365,Low,Excellent,Yes,Injury,Researcher_A,7.0,Successful,Yes,105,53,Low
B6197,Warbler,North America,Wetland,Stormy,Avoid Predators,78.57278086752066,-92.82219684478977,28.222070409769046,64.0838536876052,2275.53,53.6,49.68,8402,658,25.5,3.2,47,1029.1,8.7,Yes,18,-76.1,Nov,Nov,9,1,GPS,Yes,245,Medium,Fair,Yes,Injury,Researcher_A,20.5,Failed,Yes,9,88,Low
B6198,Goose,Asia,Urban,Windy,Breeding,-85.34859496703582,76.91026563979244,-63.72116084350216,17.388485206570977,2953.7,42.9,52.46,9969,600,34.1,10.8,90,1016.9,18.1,Yes,77,-54.2,Sep,Dec,3,7,Satellite,Yes,449,High,Good,Yes,Lost Signal,Researcher_A,8.7,Failed,No,119,37,Low
B6199,Warbler,Asia,Urban,Windy,Breeding,14.453192355348747,35.20903082945736,-77.82969470172121,144.52698593735948,2163.76,36.8,49.52,4258,681,24.1,23.1,53,1026.0,10.1,Yes,53,-62.6,Apr,May,8,1,GPS,No,67,Low,Excellent,Yes,Injury,Researcher_A,22.9,Successful,No,68,74,Low
B6200,Hawk,Africa,Mountain,Clear,Climate Change,17.530304227330916,152.74659486198715,-5.522542577151697,106.98115597362988,3596.18,40.7,42.83,5658,723,-4.4,13.6,66,982.7,16.6,No,69,-80.2,Apr,Nov,3,4,GPS,Yes,332,Low,Excellent,No,Predator,Researcher_C,11.9,Successful,No,30,37,Low
B6201,Eagle,Australia,Urban,Stormy,Avoid Predators,51.81967209269902,3.763086344774365,18.06755148391146,-125.50606824265724,3738.58,38.2,51.7,5200,182,-2.8,13.2,32,1009.2,15.4,No,87,-70.1,Feb,May,8,4,GPS,No,314,High,Poor,No,Storm,Researcher_A,21.6,Successful,No,115,23,High
B6202,Swallow,Asia,Urban,Stormy,Feeding,81.31509284806813,-79.3291035495054,82.46117299288721,39.65815719482123,2679.9,63.5,47.94,4424,258,32.8,14.8,78,981.8,18.5,No,24,-64.2,Jan,May,8,5,Satellite,Yes,419,High,Fair,Yes,Lost Signal,Researcher_C,10.2,Failed,No,7,87,Low
B6203,Swallow,Africa,Forest,Rainy,Avoid Predators,-25.95103433219809,-41.457974263724935,35.75257692923394,55.12562976677722,1857.83,45.4,56.21,6394,694,-8.9,53.1,33,1028.5,12.3,No,95,-56.1,Apr,Mar,12,3,GPS,Yes,332,High,Poor,No,N/A,Researcher_C,18.3,Failed,Yes,50,13,Moderate
B6204,Goose,Australia,Coastal,Clear,Climate Change,-11.189974777919787,-101.22127004654598,16.45033706736436,130.3396190405743,1857.62,48.9,49.08,8473,278,7.0,5.0,34,968.3,17.8,No,23,-85.0,Oct,Nov,8,6,Satellite,Yes,29,Medium,Fair,No,Lost Signal,Researcher_A,10.4,Successful,Yes,51,65,Low
B6205,Crane,Europe,Urban,Clear,Climate Change,30.83372649363193,-100.80972022025279,-51.37831783864384,50.74443455040387,2737.21,57.6,47.28,6647,656,9.4,19.3,32,951.5,11.8,Yes,33,-62.4,May,Apr,6,1,GPS,No,38,Low,Poor,No,Storm,Researcher_B,13.1,Successful,Yes,38,22,High
B6206,Swallow,North America,Grassland,Stormy,Feeding,84.10889202195179,-10.648229030402064,-62.63201397336025,-129.34288168467685,2384.36,39.6,47.23,1906,734,1.7,23.7,88,1023.7,9.8,No,95,-61.2,Apr,Oct,14,3,Satellite,No,54,Low,Excellent,Yes,Injury,Researcher_C,13.9,Failed,Yes,81,66,High
B6207,Hawk,Asia,Coastal,Foggy,Feeding,70.34262367260735,141.32478070546966,19.3091804585481,-86.95827761550824,2136.93,42.0,53.12,1013,358,22.9,16.8,20,956.2,8.9,Yes,49,-68.4,Oct,May,14,0,GPS,Yes,380,High,Good,Yes,Storm,Researcher_A,10.9,Failed,Yes,27,19,High
B6208,Swallow,Africa,Mountain,Stormy,Feeding,30.06954058860802,-110.92703656994783,-49.869172916184034,49.535623353738,2506.35,42.3,44.06,9435,825,27.5,22.8,65,988.0,10.9,Yes,67,-57.1,May,Jun,12,9,Radio,No,291,Medium,Good,Yes,Storm,Researcher_A,28.1,Successful,No,57,50,Moderate
B6209,Hawk,Europe,Mountain,Stormy,Climate Change,64.21024290078398,-76.3667956353184,37.18891659726317,148.2992547817197,1850.52,40.0,45.49,8205,622,33.0,37.7,44,1012.1,19.3,No,71,-88.2,Oct,Oct,13,9,Radio,Yes,411,High,Fair,No,N/A,Researcher_B,5.6,Successful,No,65,34,Low
B6210,Eagle,Asia,Urban,Stormy,Feeding,-74.66320243954148,127.0757260985539,-69.39412346493467,140.95042805171835,3691.62,52.6,48.48,5055,467,33.5,8.4,64,1049.1,1.5,Yes,45,-73.0,Oct,Apr,10,6,Radio,Yes,221,Low,Excellent,Yes,Storm,Researcher_B,12.8,Successful,Yes,6,96,Moderate
B6211,Eagle,South America,Forest,Windy,Feeding,-22.117150286666515,-57.86774007821447,-28.865551785263712,-50.69298934484104,2787.67,65.0,52.94,6217,579,7.6,21.6,64,996.7,10.9,No,59,-79.3,Nov,Oct,2,2,Radio,No,50,High,Fair,Yes,Injury,Researcher_C,22.7,Successful,Yes,13,84,Moderate
B6212,Stork,Europe,Coastal,Clear,Feeding,-87.6433507742075,166.4688247162971,49.15561741952803,119.04239149936501,3318.71,59.7,50.12,6711,743,32.6,8.3,83,1022.4,14.0,Yes,95,-70.2,May,Jun,12,5,Radio,Yes,195,Low,Excellent,No,Storm,Researcher_C,8.8,Successful,No,1,27,Moderate
B6213,Stork,Asia,Mountain,Windy,Breeding,-58.05499711302893,-83.18870047312517,59.586674380100135,4.063643283353855,2981.41,33.2,49.93,5616,280,11.8,43.8,12,1035.6,3.6,No,25,-68.8,Oct,Dec,3,0,GPS,No,117,High,Poor,No,Injury,Researcher_A,23.4,Successful,No,103,18,Low
B6214,Hawk,Europe,Mountain,Foggy,Feeding,23.488662816432353,-20.828368188512002,-27.856660761268678,-12.836601712004352,2880.86,55.0,52.88,2255,175,27.5,51.7,64,1031.1,12.6,Yes,55,-68.4,Jan,Mar,12,9,Satellite,Yes,48,Medium,Good,Yes,Storm,Researcher_C,7.4,Failed,Yes,107,81,Low
B6215,Crane,North America,Grassland,Rainy,Climate Change,69.40109227206003,-145.5804218906133,-52.79041256674191,-53.68063070841832,2055.29,63.0,45.11,6641,226,25.5,33.3,19,1037.9,17.5,No,35,-85.6,Nov,Mar,6,4,GPS,Yes,344,High,Fair,Yes,Injury,Researcher_C,23.0,Successful,Yes,80,40,Low
B6216,Swallow,North America,Urban,Foggy,Breeding,23.900455798523183,177.1832863074966,82.47597500956368,64.1530058991481,1183.95,41.1,53.39,8990,320,0.1,3.6,19,1005.1,4.9,No,29,-57.4,Apr,Dec,7,3,Satellite,No,360,High,Excellent,No,Injury,Researcher_C,11.1,Successful,Yes,79,5,Moderate
B6217,Warbler,North America,Coastal,Clear,Climate Change,29.544859261542,140.45113615522297,46.99367894614488,35.85514073734558,3021.08,36.1,54.05,3984,103,15.7,26.7,10,1049.4,14.1,Yes,60,-67.5,Sep,Nov,9,1,GPS,No,132,Low,Fair,Yes,Predator,Researcher_C,8.0,Successful,Yes,107,77,Low
